collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5173011.638,-17410871.11,23373519.46,2241.155,698.994,1017.705,120171.432,0,23522972.74,0.6,-2347.14,7.08,2.724
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10893565.72,-15316259.65,18595606.98,381.815,-2372.677,-1693.443,35345.017,-0.002,20112869.8,4.797,0,3.783,2.544
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,21,GLO_G1,1.27353E+18,16200356.52,-7446361.704,18229496.08,2504.971,-20.936,-2236.056,-37332.658,-0.001,23987818.93,11.992,1152.734,8.558,19.405
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22025621.67,-6235885.864,11236921.59,1529.415,296.317,3159.677,91587.545,0.001,20692895.06,10.493,1152.734,5.194,3.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23853183.62,-14189405.5,10287630.25,956.88,405.416,2778.672,956095.731,-0.013,23270500.42,3.598,-217.237,4.596,3.11
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21919699.49,-14994295.89,-3474933.735,517.205,-79.93,-3057.239,-3909.25,0.001,23193872.87,4.797,0,7.323,5.327
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14574880.42,-19213172.38,8367875.825,-671.243,-936.856,-3327.679,39203.255,0.001,19558301.12,2.398,1152.734,3.98,2.758
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16877720.51,-1163099.181,24286092.1,-568.332,-2371.392,-508.436,-256790.062,-0.002,25324833.93,2.398,-217.237,5.334,3.847
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4073912.908,-29051896.03,-3961674.271,-27.267,414.715,-3012.921,65954.297,-0.002,25928424.08,1.199,-2347.14,12.771,5.193
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16380753.87,-10471596.93,22328659.54,2171.418,559.432,-1330.118,259936.145,0,27000913.91,2.099,-2347.14,14.301,9.173
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6192970.694,-13567461.97,22027499.88,2359.373,1467.975,245.827,-81412.426,-0.002,22331817.86,1.799,-2349.671,9.877,4.11
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15767188.22,-9485208.606,17673626.4,-1332.729,2020.663,2270.905,52934.189,0,23585415.01,9.294,1152.734,8.445,13.935
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14845532.69,-21126324,14466688.06,-426.743,-1392.381,-2470.465,-179556.156,-0.001,23490319.04,1.199,-2347.14,6.876,2.549
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,24,GLO_G1,1.27353E+18,-25403202.16,-690478.625,-2234148.307,-319.356,156.819,3560.462,-468.077,0.001,23787380.09,8.094,1148.747,10.848,16.402
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5170770.423,-17410172.2,23374536.98,2241.309,698.842,1017.346,120171.076,0,23525316.21,1.799,-217.472,3.948,2.724
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2175632.697,-26160300.45,-3397010.91,325.207,-414.841,3129.967,-3793.074,-0.001,23044706.33,4.197,0,7.54,5.693
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16382925.23,-10471037.61,22327329.26,2171.335,559.22,-1330.461,259937.281,0,27003517.61,7.195,-217.472,7.975,9.176
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14845959.46,-21127716.23,14464217.51,-426.797,-1392.106,-2470.687,-179555.999,-0.001,23492546.2,2.398,-217.472,3.835,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21919182.11,-14994375.74,-3477990.956,517.532,-79.774,-3057.167,-3909.914,0.001,23192106.49,0.899,-2349.608,13.134,5.328
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3168242.14,-10496569.29,23021651.08,3151.736,206.307,539.249,-377.072,-0.001,20151761.88,4.197,1148.747,4.298,3.148
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4073940.124,-29051481.17,-3964687.135,-27.165,415.011,-3012.86,65954.399,-0.002,25931067.95,2.998,-217.472,7.122,5.194
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23852226.58,-14189000.08,10290408.86,957.179,405.419,2778.513,956094.78,-0.013,23268111.37,0.899,-2347.322,8.241,3.11
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15917851.59,-16106397.93,13564082.56,1709.803,-490.58,-2534.873,-47596.178,0.001,24134219.88,4.797,0,8.537,9.891
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7447387.626,-22864751.79,-8426008.104,431.332,1080.072,-3311.82,-7070.762,0,22771968.35,2.698,1148.747,8.866,8.014
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14682019.23,-4406302.111,21473702.62,143.984,-2775.996,-440.038,1223.264,0,21309252.16,1.799,0,4.771,3.366
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13659581.63,-4229185.375,21103234.67,-1429.506,-2517.774,-1428.828,-11599.23,0,20451539.05,5.096,1148.747,4.648,3.395
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23774399.19,2012025.841,11648910.52,1287.221,-753.168,2744.537,-31296.744,-0.003,23374513.41,3.598,0,7.592,6.189
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5476277.669,-18241391.46,19175690.16,2083.13,984.826,1579.737,-136679.898,0,21039476.43,2.099,0,3.864,2.635
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6195330.102,-13565994.08,22027745.47,2359.488,1467.846,245.361,-81411.432,-0.002,22334699.46,2.099,0,5.508,4.111
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5170770.407,-17410172.19,23374536.99,2241.309,698.842,1017.346,120171.432,0,23523189.79,0.6,-2347.322,7.08,2.724
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10893183.99,-15318632.23,18593913.34,381.646,-2372.483,-1693.844,35345.016,-0.002,20112772.07,4.197,0,3.783,2.544
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22024092.02,-6235589.6,11240081.14,1529.871,296.21,3159.406,91587.545,0.001,20692557.19,9.294,1148.747,5.194,3.726
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23852226.59,-14189000.08,10290408.84,957.179,405.419,2778.513,956095.718,-0.013,23270236,3.298,-217.472,4.595,3.11
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21919182.12,-14994375.74,-3477990.933,517.532,-79.774,-3057.167,-3909.25,0.001,23194436.78,4.797,0,7.324,5.328
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14575551.59,-19214109,8364548.05,-671.108,-936.4,-3327.88,39203.256,0.001,19558650.98,2.698,1148.747,3.981,2.758
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16878288.94,-1165470.528,24285583.48,-568.508,-2371.297,-508.809,-256790.064,-0.002,25324443.6,2.398,-217.472,5.333,3.846
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4073940.124,-29051481.16,-3964687.156,-27.165,415.011,-3012.86,65954.295,-0.002,25928936.72,1.199,-2347.322,12.772,5.194
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16382925.24,-10471037.61,22327329.25,2171.335,559.22,-1330.461,259936.145,0,27001402.27,2.398,-2347.322,14.302,9.176
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6195330.121,-13565994.06,22027745.47,2359.488,1467.846,245.361,-81412.428,-0.002,22332348.49,2.099,-2349.608,9.878,4.111
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15765855.5,-9483187.757,17675897.09,-1332.728,2021.034,2270.481,52934.189,0,23585301.69,7.195,1148.747,8.445,13.933
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14845959.46,-21127716.24,14464217.49,-426.797,-1392.106,-2470.687,-179556.156,-0.001,23490421.57,1.199,-2347.322,6.876,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,24,GLO_G1,1.27353E+18,-25403521.27,-690321.776,-2230587.812,-318.858,156.879,3560.515,-468.076,0.001,23786832.37,10.493,1154.149,10.846,16.392
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5168529.038,-17409473.43,23375554.14,2241.463,698.69,1016.987,120171.076,0,23525530.27,1.799,-218.23,3.948,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2175307.501,-26160715.11,-3393880.9,325.182,-414.465,3130.04,-3793.075,-0.001,23044105.55,4.797,0,7.539,5.692
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16385096.52,-10470478.5,22325998.63,2171.253,559.009,-1330.804,259937.281,0,27004012.26,7.195,-218.23,7.976,9.179
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14846386.28,-21129108.2,14461746.71,-426.85,-1391.831,-2470.909,-179556,-0.001,23492650.83,2.398,-218.23,3.835,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21918664.42,-14994455.44,-3481048.081,517.859,-79.618,-3057.095,-3909.913,0.001,23192679.99,0.899,-2349.34,13.136,5.329
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3165090.364,-10496363.11,23022190.06,3151.825,206.044,538.695,-377.073,-0.001,20152157.6,3.897,1154.149,4.298,3.148
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4073967.238,-29051066.01,-3967699.96,-27.064,415.307,-3012.799,65954.396,-0.002,25931579.39,2.998,-218.23,7.123,5.195
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23851269.25,-14188594.66,10293187.3,957.478,405.422,2778.355,956094.767,-0.013,23267847.86,0.899,-2347.125,8.24,3.11
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15919561.22,-16106888.5,13561547.55,1709.471,-490.566,-2535.167,-47596.177,0.001,24134763.4,4.797,0,8.538,9.894
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7446956.146,-22863671.53,-8429319.813,431.629,1080.439,-3311.617,-7070.763,0,22772791.28,2.698,1154.149,8.868,8.017
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14681875.32,-4409078.085,21473262.35,143.82,-2775.945,-440.504,1223.264,0,21308824.66,1.799,0,4.771,3.366
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13661011.19,-4231703.008,21101805.59,-1429.617,-2517.486,-1429.335,-11599.23,0,20451091.16,5.696,1154.149,4.647,3.394
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23773111.83,2011272.562,11651654.94,1287.491,-753.388,2744.289,-31296.746,-0.003,23374064.62,3.598,0,7.591,6.188
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5474194.427,-18240406.65,19177269.7,2083.355,984.794,1579.35,-136679.898,0,21039701.27,1.799,0,3.864,2.635
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6197689.645,-13564526.3,22027990.6,2359.604,1467.717,244.894,-81411.433,-0.002,22335228.6,2.099,0,5.509,4.111
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5168529.022,-17409473.43,23375554.15,2241.463,698.69,1016.987,120171.432,0,23523406.54,0.6,-2347.125,7.08,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10892802.43,-15321004.62,18592219.29,381.477,-2372.29,-1694.245,35345.014,-0.002,20112673.44,4.797,0,3.783,2.544
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E5A,1.27353E+18,-16878857.54,-1167841.798,24285074.48,-568.684,-2371.202,-509.182,-256789.679,-0.002,25321922.35,2.998,-2347.125,9.563,3.846
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L5,1.27353E+18,-14681875.32,-4409078.107,21473262.34,143.82,-2775.945,-440.504,1221.935,0,21306493.77,2.998,-2349.34,8.555,3.366
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22022561.92,-6235293.443,11243240.41,1530.326,296.104,3159.136,91587.546,0.001,20692252.9,6.296,1154.149,5.193,3.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23851269.26,-14188594.66,10293187.28,957.478,405.422,2778.355,956095.705,-0.013,23269969.79,3.598,-218.23,4.595,3.11
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21918664.42,-14994455.44,-3481048.057,517.859,-79.618,-3057.095,-3909.249,0.001,23195024.97,4.797,0,7.325,5.329
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14576222.63,-19215045.17,8361220.074,-670.973,-935.944,-3328.08,39203.257,0.001,19558996.34,2.998,1154.149,3.981,2.758
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16878857.53,-1167841.781,24285074.48,-568.684,-2371.202,-509.182,-256790.067,-0.002,25324055.07,2.698,-218.23,5.333,3.846
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4073967.238,-29051066.01,-3967699.981,-27.064,415.307,-3012.799,65954.292,-0.002,25929448.47,1.199,-2347.125,12.774,5.195
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16385096.53,-10470478.5,22325998.62,2171.253,559.009,-1330.804,259936.144,0,27001895.13,2.398,-2347.125,14.303,9.179
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6197689.664,-13564526.29,22027990.6,2359.604,1467.717,244.894,-81412.43,-0.002,22332881.22,2.099,-2349.34,9.879,4.111
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15764522.77,-9481166.536,17678167.36,-1332.728,2021.406,2270.056,52934.189,0,23585148.19,8.094,1154.149,8.444,13.931
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14846386.28,-21129108.21,14461746.69,-426.85,-1391.831,-2470.909,-179556.157,-0.001,23490524.4,1.199,-2347.125,6.877,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5166287.5,-17408774.82,23376570.95,2241.617,698.538,1016.627,120171.076,0,23525749.12,1.799,-218.847,3.948,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2174982.331,-26161129.38,-3390750.817,325.157,-414.089,3130.113,-3793.075,-0.001,23043524.55,5.096,0,7.538,5.691
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16387267.73,-10469919.6,22324667.65,2171.17,558.797,-1331.147,259937.28,0,27004504.22,6.296,-218.847,7.976,9.181
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14846813.16,-21130499.89,14459275.69,-426.904,-1391.556,-2471.132,-179556.001,-0.001,23492746.76,2.698,-218.847,3.835,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21918146.4,-14994534.98,-3484105.134,518.185,-79.462,-3057.023,-3909.913,0.001,23193254.1,0.899,-2347.472,13.138,5.331
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3161938.498,-10496157.2,23022728.47,3151.914,205.781,538.142,-377.073,-0.001,20152541.04,3.897,1150.877,4.299,3.148
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4073994.251,-29050650.56,-3970712.723,-26.962,415.603,-3012.738,65954.394,-0.002,25932089.94,2.998,-218.847,7.124,5.196
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23850311.62,-14188189.23,10295965.58,957.777,405.425,2778.197,956094.754,-0.013,23267582.54,0.899,-2346.198,8.239,3.11
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15921270.52,-16107379.06,13559012.24,1709.139,-490.551,-2535.461,-47596.177,0.001,24135312.02,5.096,0,8.538,9.897
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7446524.37,-22862590.91,-8432631.319,431.927,1080.805,-3311.414,-7070.763,0,22773586.03,2.698,1150.877,8.869,8.021
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14681731.59,-4411854.008,21472821.61,143.656,-2775.893,-440.97,1223.264,0,21308392.06,1.799,0,4.77,3.365
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13662440.87,-4234220.354,21100376,-1429.728,-2517.198,-1429.843,-11599.23,0,20450642.97,5.696,1150.877,4.647,3.394
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23771824.21,2010519.062,11654399.11,1287.761,-753.608,2744.041,-31296.749,-0.003,23373613.14,3.598,0,7.59,6.187
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5472110.96,-18239421.88,19178848.85,2083.58,984.761,1578.963,-136679.898,0,21039919.52,2.099,0,3.864,2.635
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6200049.303,-13563058.65,22028235.26,2359.72,1467.587,244.428,-81411.435,-0.002,22335761.93,1.799,0,5.509,4.112
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5166287.484,-17408774.81,23376570.96,2241.617,698.538,1016.627,120171.432,0,23523622.99,0.6,-2346.198,7.08,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10892421.04,-15323376.81,18590524.85,381.308,-2372.097,-1694.646,35345.012,-0.002,20112575.41,5.096,0,3.783,2.544
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,21,GLO_G1,1.27353E+18,16207870.04,-7446425.53,18222785.95,2504.051,-21.614,-2237.371,-37332.66,-0.001,23989739.4,11.992,1150.877,8.559,19.449
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22021031.37,-6234997.392,11246399.42,1530.782,295.997,3158.866,91587.547,0.001,20691931.23,5.096,1150.877,5.193,3.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23850311.63,-14188189.24,10295965.56,957.777,405.425,2778.197,956095.692,-0.013,23269699.67,3.598,-218.847,4.595,3.11
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21918146.4,-14994534.98,-3484105.11,518.185,-79.462,-3057.023,-3909.248,0.001,23195587.68,4.797,0,7.326,5.331
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,12,GLO_G1,1.27353E+18,-14576893.54,-19215980.89,8357891.897,-670.837,-935.488,-3328.28,39203.258,0.001,19559349.8,2.698,1150.877,3.981,2.758
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,1,GAL_E1,1.27353E+18,-16879426.31,-1170212.939,24284565.11,-568.86,-2371.108,-509.556,-256790.069,-0.002,25323661.15,2.398,-218.847,5.332,3.846
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E5A,1.27353E+18,-4073994.251,-29050650.55,-3970712.745,-26.962,415.603,-3012.738,65954.29,-0.002,25929958.72,1.199,-2346.198,12.776,5.196
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E5A,1.27353E+18,16387267.74,-10469919.59,22324667.64,2171.17,558.797,-1331.147,259936.144,0,27002386.19,2.398,-2346.198,14.304,9.181
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L5,1.27353E+18,6200049.322,-13563058.64,22028235.26,2359.72,1467.587,244.428,-81412.432,-0.002,22333411.55,2.099,-2347.472,9.88,4.112
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,6,GLO_G1,1.27353E+18,15763190.04,-9479144.943,17680437.21,-1332.728,2021.777,2269.632,52934.189,0,23584997.7,8.094,1150.877,8.444,13.929
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E5A,1.27353E+18,-14846813.16,-21130499.9,14459275.67,-426.904,-1391.556,-2471.132,-179556.158,-0.001,23490626.03,1.499,-2346.198,6.877,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E1,1.27353E+18,-5164045.808,-17408076.36,23377587.4,2241.77,698.386,1016.268,120171.077,0,23525964.97,1.799,-217.618,3.948,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,5,GPS_L1,1.27353E+18,-2174657.186,-26161543.29,-3387620.661,325.132,-413.714,3130.186,-3793.076,-0.001,23042940.26,5.696,0,7.537,5.689
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,15,GAL_E1,1.27353E+18,16389438.85,-10469360.91,22323336.34,2171.086,558.586,-1331.49,259937.28,0,27004990.49,6.296,-217.618,7.977,9.184
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,21,GAL_E1,1.27353E+18,-14847240.09,-21131891.31,14456804.45,-426.958,-1391.282,-2471.354,-179556.001,-0.001,23492853.79,2.698,-217.618,3.835,2.55
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L5,1.27353E+18,-21917628.05,-14994614.36,-3487162.114,518.512,-79.306,-3056.95,-3909.912,0.001,23193826.7,0.899,-2349.217,13.139,5.332
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,22,GLO_G1,1.27353E+18,-3158786.544,-10495951.55,23023266.34,3152.003,205.517,537.589,-377.074,-0.001,20152918.78,3.598,1154.222,4.299,3.149
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,27,GAL_E1,1.27353E+18,-4074021.163,-29050234.8,-3973725.427,-26.861,415.899,-3012.677,65954.392,-0.002,25932603.78,2.998,-217.618,7.125,5.197
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E5A,1.27353E+18,-23849353.7,-14187783.81,10298743.7,958.076,405.428,2778.039,956094.741,-0.013,23267318.12,0.899,-2347.096,8.239,3.11
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,19,GPS_L1,1.27353E+18,15922979.49,-16107869.6,13556476.63,1708.808,-490.537,-2535.755,-47596.176,0.001,24135842.36,4.797,0,8.539,9.901
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,11,GLO_G1,1.27353E+18,-7446092.295,-22861509.93,-8435942.622,432.224,1081.171,-3311.21,-7070.763,0,22774410.46,2.998,1154.222,8.871,8.024
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,25,GPS_L1,1.27353E+18,-14681588.01,-4414629.88,21472380.41,143.491,-2775.842,-441.436,1223.264,0,21307961.56,1.799,0,4.77,3.365
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,13,GLO_G1,1.27353E+18,-13663870.65,-4236737.411,21098945.9,-1429.84,-2516.91,-1430.351,-11599.23,0,20450178.59,5.696,1154.222,4.646,3.393
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,29,GPS_L1,1.27353E+18,-23770536.31,2009765.342,11657143.03,1288.031,-753.828,2743.793,-31296.752,-0.003,23373155.95,3.598,0,7.589,6.186
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,2,GPS_L1,1.27353E+18,-5470027.268,-18238437.13,19180427.62,2083.805,984.729,1578.576,-136679.898,0,21040144.36,1.799,0,3.864,2.635
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,6,GPS_L1,1.27353E+18,6202409.078,-13561591.13,22028479.45,2359.836,1467.458,243.961,-81411.437,-0.002,22336293.16,2.099,0,5.51,4.113
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,13,GAL_E5A,1.27353E+18,-5164045.792,-17408076.35,23377587.4,2241.77,698.386,1016.268,120171.433,0,23523839.44,0.6,-2347.096,7.081,2.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,12,GPS_L1,1.27353E+18,-10892039.82,-15325748.82,18588830,381.139,-2371.903,-1695.047,35345.01,-0.002,20112466.28,6.296,0,3.782,2.544
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,21,GLO_G1,1.27353E+18,16210373.93,-7446447.257,18220548.37,2503.745,-21.84,-2237.809,-37332.661,-0.001,23990428.02,13.79,1154.222,8.56,19.463
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,3,23,GLO_G1,1.27353E+18,-22019500.36,-6234701.447,11249558.15,1531.237,295.891,3158.595,91587.547,0.001,20691598.76,6.296,1154.222,5.192,3.725
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,6,26,GAL_E1,1.27353E+18,-23849353.7,-14187783.81,10298743.68,958.076,405.428,2778.039,956095.679,-0.013,23269436.46,3.897,-217.618,4.594,3.11
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,1,24,GPS_L1,1.27353E+18,-21917628.05,-14994614.36,-3487162.091,518.512,-79.306,-3056.95,-3909.248,0.001,23196169.28,4.797,0,7.327,5.332
